_id,id,text,label,,,,,,,,
ObjectId(5cb6f7a75e7539387083ded1),1.12E+18,ALY continues Flood Warning for Schroon River at Riverbank [NY] until further notice https://t.co/6cHv2wKBO4,0,,,,,,,,
ObjectId(5cb6f7a75e7539387083ded3),1.12E+18,"MEG continues Flood Warning valid at Apr 17, 7:00 PM CDT for Tallahatchie River near Lambert [MS] till Apr 18, 1:00 AM CDT https://t.co/TrxlnLAnI9",0,,,,,,,,
ObjectId(5cb6f7a75e7539387083ded4),1.12E+18,"MEG continues Flood Warning valid at Apr 17, 7:00 PM CDT for Tallahatchie River near Lambert [MS] till Apr 18, 1:00 AM CDT https://t.co/A5ffoxgnNY",0,,,,,,,,
ObjectId(5cb6f7a75e7539387083ded5),1.12E+18,"MEG continues Flood Warning for Coldwater River at Marks [MS] till Apr 18, 1:00 PM CDT https://t.co/5BC7dKcFkS",0,,,,,,,,
ObjectId(5cb6f7a75e7539387083ded6),1.12E+18,"MEG continues Flood Warning for Coldwater River at Marks [MS] till Apr 18, 1:00 PM CDT https://t.co/XMBDUcgZ3n",0,,,,,,,,
ObjectId(5cb6f7a75e7539387083ded7),1.12E+18,"MEG continues Flood Warning valid at Apr 17, 7:00 PM CDT for Tallahatchie River near Lambert [MS] till Apr 18, 1:00 AM CDT https://t.co/jLSFdwp4Rf",0,,,,,,,,
ObjectId(5cb6f7a75e7539387083ded8),1.12E+18,"MEG continues Flood Warning for Coldwater River at Marks [MS] till Apr 18, 1:00 PM CDT https://t.co/EiQCjxS5SY",0,,,,,,,,
ObjectId(5cb6f7a75e7539387083dedd),1.12E+18,"MEG continues Flood Warning valid at Apr 17, 1:00 PM CDT for Obion River near Obion [TN] till Apr 18, 1:00 AM CDT https://t.co/46IhbcqezV",0,,,,,,,,
ObjectId(5cb6f7a75e7539387083dede),1.12E+18,"MEG continues Flood Warning valid at Apr 17, 1:00 PM CDT for Obion River near Obion [TN] till Apr 18, 1:00 AM CDT https://t.co/LaiS2ITFzL",0,,,,,,,,
ObjectId(5cb6f7a75e7539387083dee6),1.12E+18,"SHV continues Flood Warning for Sulphur River below Talco [TX] till Apr 21, 11:00 PM CDT https://t.co/UuSfrrFL1q",0,,,,,,,,
ObjectId(5cb6f7a75e7539387083dee8),1.12E+18,"SHV continues Flood Warning for Sulphur River below Talco [TX] till Apr 21, 11:00 PM CDT https://t.co/o4z1e2S6dA",0,,,,,,,,
ObjectId(5cb6f7a95e7539387083e18f),1.12E+18,"SHV extends time of Flood Warning valid at Apr 18, 7:00 AM CDT for Sabine River near Mineola [TX] till Apr 19, 7:00 PM CDT https://t.co/ernJfM5D4L",0,,,,,,,,
ObjectId(5cb6f7a95e7539387083e191),1.12E+18,"SHV extends time of Flood Warning valid at Apr 18, 7:00 AM CDT for Sabine River near Mineola [TX] till Apr 19, 7:00 PM CDT https://t.co/M6GqQQHLy4",0,,,,,,,,
ObjectId(5cb6f7a95e7539387083e193),1.12E+18,"SHV extends time of Flood Warning valid at Apr 18, 7:00 AM CDT for Sabine River near Mineola [TX] till Apr 19, 7:00 PM CDT https://t.co/D7pDb4YV5l",0,,,,,,,,
ObjectId(5cb6f7a95e7539387083e195),1.12E+18,Braithwaite Monitoring the local river levels in Braithwaite for the flood group https://t.co/SDQLxej7zI,0,,,,,,,,
ObjectId(5cb6f7a95e7539387083e197),1.12E+18,"PAH continues Flood Warning valid at Apr 17, 9:00 AM CDT for Mississippi River at New Madrid [MO] till Apr 24, 11:30 AM CDT https://t.co/HZbF1eOnCR",0,,,,,,,,
ObjectId(5cb6f7a95e7539387083e19a),1.12E+18,"PAH continues Flood Warning valid at Apr 17, 9:00 AM CDT for Mississippi River at New Madrid [MO] till Apr 24, 11:30 AM CDT https://t.co/0PQxIEpSLP",0,,,,,,,,
ObjectId(5cb6f7a95e7539387083e19c),1.12E+18,"PAH continues Flood Warning valid at Apr 17, 9:00 AM CDT for Mississippi River at New Madrid [MO] till Apr 24, 11:30 AM CDT https://t.co/EHaT6BfWnV",0,,,,,,,,
ObjectId(5cb6f7a95e7539387083e19e),1.12E+18,Braithwaite Monitoring the local river levels in Braithwaite for the flood group https://t.co/EtyTcTb4jA,0,,,,,,,,
ObjectId(5cb6f7a95e7539387083e1a0),1.12E+18,SHV continues Flood Warning for Ouachita River at Monroe [LA] until further notice https://t.co/xrohb2h9g9,0,,,,,,,,
ObjectId(5cb6f7a95e7539387083e1a2),1.12E+18,SHV continues Flood Warning for Ouachita River at Monroe [LA] until further notice https://t.co/vggSyVpe8u,0,,,,,,,,
ObjectId(5cb6f7a95e7539387083e1a4),1.12E+18,SHV continues Flood Warning for Ouachita River at Monroe [LA] until further notice https://t.co/ky70rcYr0j,0,,,,,,,,
ObjectId(5cb6f7a95e7539387083e1a6),1.12E+18,SHV continues Flood Warning for Ouachita River at Columbia [LA] until further notice https://t.co/hm7dITg743,0,,,,,,,,
ObjectId(5cb6f7a95e7539387083e1a7),1.12E+18,SHV continues Flood Warning for Ouachita River at Monroe [LA] until further notice https://t.co/XoHamiVurE,0,,,,,,,,
ObjectId(5cb6f7a95e7539387083e1a8),1.12E+18,SHV continues Flood Warning for Ouachita River at Felsenthal Lock and Dam [AR] until further notice https://t.co/561xPaKgR2,0,,,,,,,,
ObjectId(5cb6f7aa5e7539387083e1a9),1.12E+18,SHV continues Flood Warning for Ouachita River at Monroe [LA] until further notice https://t.co/StSCRjikxC,0,,,,,,,,
ObjectId(5cb6f7aa5e7539387083e1aa),1.12E+18,Flood Warnings are out for the main stem and tributaries of the Mississippi River. Get more weather and river information on News 19 at 10 PM and on Daybreak. https://t.co/a6Y0vRXGHF https://t.co/EiZ6mNhmL6,0,,,,,,,,
ObjectId(5cb6f7aa5e7539387083e1ab),1.12E+18,"PAH continues Flood Warning for Ohio River at Cairo [IL] till Apr 26, 12:00 AM CDT https://t.co/ahr8ynLl10",0,,,,,,,,
ObjectId(5cb6f7aa5e7539387083e1ac),1.12E+18,"PAH continues Flood Warning for Ohio River at Cairo [IL] till Apr 26, 12:00 AM CDT https://t.co/YZEnEe1gzb",0,,,,,,,,
ObjectId(5cb6f7aa5e7539387083e1ad),1.12E+18,"PAH continues Flood Warning for Ohio River at Cairo [IL] till Apr 26, 12:00 AM CDT https://t.co/NgSgnKOxsc",0,,,,,,,,
ObjectId(5cb6f7aa5e7539387083e1ae),1.12E+18,"CAR extends time of Flood Warning valid at Apr 17, 4:00 AM EDT for Mattawamkeag River above Mattawamkeag [ME] until further notice https://t.co/SEWrt1FDlz",0,,,,,,,,
ObjectId(5cb6f7aa5e7539387083e1af),1.12E+18,"CAR extends time of Flood Warning valid at Apr 17, 4:00 AM EDT for Mattawamkeag River above Mattawamkeag [ME] until further notice https://t.co/nGgxZI0EK6",0,,,,,,,,
ObjectId(5cb6f7aa5e7539387083e1b2),1.12E+18,Flood Warning issued April 16 at 8:49PM CDT until further notice by NWS .Minor to moderate flooding continues along the Mississippi River. River forecasts take into account both observed and forecast precipitation. The Flood Warning continues for The Mississippi River at Winona.,0,,,,,,,,
ObjectId(5cb6f7aa5e7539387083e1b4),1.12E+18,"LCH extends Flood Warning for the Sabine River near Deweyville [TX] till Apr 21, 7:00 PM CDT https://t.co/ThhOCuaGUD",0,,,,,,,,
ObjectId(5cb6f7aa5e7539387083e1b5),1.12E+18,"LCH extends Flood Warning for the Calcasieu River near Oberlin [LA] till Apr 19, 3:00 AM CDT https://t.co/eTrZWgUcXM",0,,,,,,,,
ObjectId(5cb6f7aa5e7539387083e1b6),1.12E+18,"LCH cancels Flood Warning for the Calcasieu River near Kinder [LA] till Apr 17, 1:00 AM CDT https://t.co/1YxxmsqrBd",0,,,,,,,,
ObjectId(5cb6f7aa5e7539387083e1b8),1.12E+18,...The Flood Warning continues for the following rivers in Kansas... Missouri... Missouri River at St Joseph affecting Don https://t.co/RewB4ZHRBV,0,,,,,,,,
ObjectId(5cb6f7aa5e7539387083e1b9),1.12E+18,"Ring dikes partly closed against Red River, Highway 75 might stay open, flood report says | CBC News https://t.co/qcmraIsOzk",0,,,,,,,,
ObjectId(5cb6f7aa5e7539387083e1ba),1.12E+18,"PAH continues Flood Warning for Big Muddy River near Murphysboro [IL] till Apr 22, 10:00 PM CDT https://t.co/c03Jj9Bjun",0,,,,,,,,
ObjectId(5cb6f7aa5e7539387083e1bb),1.12E+18,"PAH continues Flood Warning for Big Muddy River near Murphysboro [IL] till Apr 22, 10:00 PM CDT https://t.co/Rajr0Kwmg8",0,,,,,,,,
ObjectId(5cb6f7aa5e7539387083e1bc),1.12E+18,"PAH continues Flood Warning for Big Muddy River near Murphysboro [IL] till Apr 22, 10:00 PM CDT https://t.co/FD0AA51cZf",0,,,,,,,,
ObjectId(5cb6f7aa5e7539387083e1bd),1.12E+18,LKN issues Flood Warning for the Bruneau River at Rowland [NV] till further notice https://t.co/DUZazspdv1,0,,,,,,,,
ObjectId(5cb6f7aa5e7539387083e1be),1.12E+18,LKN issues Flood Warning for Bruneau River at Rowland [NV] until further notice https://t.co/HMU1OmqZ8L,0,,,,,,,,
ObjectId(5cb6f7aa5e7539387083e1bf),1.12E+18,LSX continues Flood Warning for Kaskaskia River at Carlyle TW [IL] until further notice https://t.co/VpDlB6w0VB,0,,,,,,,,
ObjectId(5cb6f7aa5e7539387083e1c0),1.12E+18,LSX continues Flood Warning for Kaskaskia River at Carlyle TW [IL] until further notice https://t.co/0gNUHMbc1c,0,,,,,,,,
ObjectId(5cb6f7aa5e7539387083e1c1),1.12E+18,"@EU_PRIME the Paraguay River has suffered its biggest flood and has left 88,000 displaced, homeless. Today Cyclone Idai causes one of the largest natural disasters in the southern hemisphere that has affected Southeast Africa, specifically Mozambique, Malawi and Zimbabwe",0,,,,,,,,
ObjectId(5cb6f7aa5e7539387083e1c2),1.12E+18,"JAW-DROPPING flash flood down the Wailuku River near Hilo, HI ahead of HURRICANE LANE https://t.co/KQofd0TeBn https://t.co/hGNK1toNc5",0,,,,,,,,
ObjectId(5cb6f7aa5e7539387083e1c5),1.12E+18,"FWD extends time of Flood Warning for Trinity River at Trinidad [TX] till Apr 18, 10:12 AM CDT https://t.co/7HO8ETOol8",0,,,,,,,,
ObjectId(5cb6f7aa5e7539387083e1c6),1.12E+18,"FWD extends time of Flood Warning for Trinity River at Trinidad [TX] till Apr 18, 10:12 AM CDT https://t.co/uGADwzc4fX",0,,,,,,,,
ObjectId(5cb6f7aa5e7539387083e1c7),1.12E+18,"FWD extends time of Flood Warning for Trinity River at Trinidad [TX] till Apr 18, 10:12 AM CDT https://t.co/xpuyDrinrZ",0,,,,,,,,
ObjectId(5cb6f7aa5e7539387083e1c8),1.12E+18,"FWD extends time of Flood Warning for Trinity River at Trinidad [TX] till Apr 18, 10:12 AM CDT https://t.co/NYKxUK844H",0,,,,,,,,
ObjectId(5cb6f7aa5e7539387083e1c9),1.12E+18,"FWD extends time of Flood Warning for Trinity River at Trinidad [TX] till Apr 18, 10:12 AM CDT https://t.co/hzqzndVAGo",0,,,,,,,,
ObjectId(5cb6f7aa5e7539387083e1ca),1.12E+18,"LOT continues Flood Advisory for Iroquois River near Foresman [IN] till Apr 17, 1:00 PM CDT https://t.co/ieCemnIeDk",0,,,,,,,,
ObjectId(5cb6f7aa5e7539387083e1cb),1.12E+18,"LOT continues Flood Advisory for Iroquois River near Foresman [IN] till Apr 17, 1:00 PM CDT https://t.co/hlNicXi4PI",0,,,,,,,,
ObjectId(5cb6f7aa5e7539387083e1cc),1.12E+18,"LOT continues Flood Advisory for Iroquois River near Foresman [IN] till Apr 17, 1:00 PM CDT https://t.co/JkpKlmguY9",0,,,,,,,,
ObjectId(5cb6f7aa5e7539387083e1cd),1.12E+18,"LOT continues Flood Advisory for Iroquois River near Foresman [IN] till Apr 17, 1:00 PM CDT https://t.co/qslt7f8eM5",0,,,,,,,,
ObjectId(5cb6f7aa5e7539387083e1cf),1.12E+18,"LOT continues Flood Advisory for Iroquois River near Foresman [IN] till Apr 17, 1:00 PM CDT https://t.co/Mndgp2FDiL",0,,,,,,,,
ObjectId(5cb6f7aa5e7539387083e1d1),1.12E+18,"LOT continues Flood Advisory for Iroquois River near Foresman [IN] till Apr 17, 1:00 PM CDT https://t.co/ABv3EzEktJ",0,,,,,,,,
ObjectId(5cb6f7aa5e7539387083e1d3),1.12E+18,LZK continues Flood Warning for Cache River near Patterson [AR] until further notice https://t.co/ivW8DP1bDt,0,,,,,,,,
ObjectId(5cb6f7aa5e7539387083e1d5),1.12E+18,"LOT extends time of Flood Warning for Kankakee River at Shelby [IN] till Apr 20, 7:00 AM CDT https://t.co/EtgQkMAWW3",0,,,,,,,,
ObjectId(5cb6f7aa5e7539387083e1d7),1.12E+18,"LOT extends time of Flood Warning for Kankakee River at Shelby [IN] till Apr 20, 7:00 AM CDT https://t.co/nTmUhILcTm",0,,,,,,,,
ObjectId(5cb6f7aa5e7539387083e1d9),1.12E+18,"LOT extends time of Flood Warning for Kankakee River at Shelby [IN] till Apr 20, 7:00 AM CDT https://t.co/8kTY2EnYf7",0,,,,,,,,
ObjectId(5cb6f7aa5e7539387083e1db),1.12E+18,"LOT extends time of Flood Warning for Kankakee River at Shelby [IN] till Apr 20, 7:00 AM CDT https://t.co/QvOQTDU5dE",0,,,,,,,,
ObjectId(5cb6f7aa5e7539387083e1dd),1.12E+18,"LOT extends time of Flood Warning for Kankakee River at Shelby [IN] till Apr 20, 7:00 AM CDT https://t.co/iFtBCnHXo1",0,,,,,,,,
ObjectId(5cb6f7aa5e7539387083e1df),1.12E+18,"LOT extends time of Flood Warning for Kankakee River at Shelby [IN] till Apr 20, 7:00 AM CDT https://t.co/GfuNHU7z2w",0,,,,,,,,
ObjectId(5cb6f7aa5e7539387083e1e1),1.12E+18,"LOT continues Flood Advisory for Illinois River at La Salle [IL] till Apr 17, 11:03 PM CDT https://t.co/rjXw5zWPvc",0,,,,,,,,
ObjectId(5cb6f7aa5e7539387083e1e3),1.12E+18,"LOT continues Flood Advisory for Illinois River at La Salle [IL] till Apr 17, 11:03 PM CDT https://t.co/wxG8v1GU1L",0,,,,,,,,
ObjectId(5cb6f7aa5e7539387083e1e5),1.12E+18,"LOT continues Flood Advisory for Illinois River at La Salle [IL] till Apr 17, 11:03 PM CDT https://t.co/zYGHnDlsfM",0,,,,,,,,
ObjectId(5cb6f7aa5e7539387083e1e7),1.12E+18,"LOT continues Flood Advisory for Illinois River at La Salle [IL] till Apr 17, 11:03 PM CDT https://t.co/fVUjZi6D4l",0,,,,,,,,
ObjectId(5cb6f7aa5e7539387083e1e9),1.12E+18,"LOT continues Flood Advisory for Illinois River at La Salle [IL] till Apr 17, 11:03 PM CDT https://t.co/QSCiIKy3qZ",0,,,,,,,,
ObjectId(5cb6f7aa5e7539387083e1eb),1.12E+18,"LOT continues Flood Advisory for Illinois River at La Salle [IL] till Apr 17, 11:03 PM CDT https://t.co/uZhCu0Uoam",0,,,,,,,,
ObjectId(5cb6f7aa5e7539387083e1ed),1.12E+18,"LOT continues Flood Advisory for Illinois River at La Salle [IL] till Apr 17, 11:03 PM CDT https://t.co/tT7FrmidVS",0,,,,,,,,
ObjectId(5cb6f7aa5e7539387083e1ef),1.12E+18,"LOT continues Flood Advisory for Illinois River at La Salle [IL] till Apr 17, 11:03 PM CDT https://t.co/Bt6K4MgqgD",0,,,,,,,,
ObjectId(5cb6f7aa5e7539387083e1f1),1.12E+18,ILX continues Flood Warning for Illinois River at Beardstown [IL] until further notice https://t.co/3F4MVa8GTY,0,,,,,,,,
ObjectId(5cb6f7aa5e7539387083e1fd),1.12E+18,"BMX extends time of Flood Warning for Tombigbee River at Gainesville Lock and Dam [AL] till Apr 18, 6:20 PM CDT https://t.co/RpmKv4Rkui",0,,,,,,,,
ObjectId(5cb6f7aa5e7539387083e1ff),1.12E+18,"BMX extends time of Flood Warning for Tombigbee River at Demopolis Lock and Dam [AL] till Apr 19, 4:25 PM CDT https://t.co/55OhdJg1Vf",0,,,,,,,,
ObjectId(5cb6f7aa5e7539387083e201),1.12E+18,"BMX extends time of Flood Warning for Tombigbee River at Gainesville Lock and Dam [AL] till Apr 18, 6:20 PM CDT https://t.co/WmxUZCkAXa",0,,,,,,,,
ObjectId(5cb6f7aa5e7539387083e203),1.12E+18,"BMX extends time of Flood Warning for Tombigbee River at Demopolis Lock and Dam [AL] till Apr 19, 4:25 PM CDT https://t.co/ifk2T4i8zz",0,,,,,,,,
ObjectId(5cb6f7aa5e7539387083e205),1.12E+18,"BMX extends time of Flood Warning for Tombigbee River At Bevill Lock and Dam [AL] till Apr 18, 4:51 AM CDT https://t.co/KXlPToS4LS",0,,,,,,,,
ObjectId(5cb6f7aa5e7539387083e207),1.12E+18,"BMX extends time of Flood Warning for Tombigbee River at Gainesville Lock and Dam [AL] till Apr 18, 6:20 PM CDT https://t.co/CBB8diJhsh",0,,,,,,,,
ObjectId(5cb6f7aa5e7539387083e209),1.12E+18,"BMX extends time of Flood Warning for Tombigbee River At Bevill Lock and Dam [AL] till Apr 18, 4:51 AM CDT https://t.co/xdcfgf1jo8",0,,,,,,,,
ObjectId(5cb6f7aa5e7539387083e20b),1.12E+18,"BMX extends time of Flood Warning for Tombigbee River At Bevill Lock and Dam [AL] till Apr 18, 4:51 AM CDT https://t.co/nd2YLhdRn3",0,,,,,,,,
ObjectId(5cb6f7aa5e7539387083e211),1.12E+18,"LZK continues Flood Warning for Black River at Black Rock [AR] till Apr 21, 7:00 PM CDT https://t.co/8zn54Mdged",0,,,,,,,,
ObjectId(5cb6f7aa5e7539387083e213),1.12E+18,"LZK continues Flood Warning for Black River at Black Rock [AR] till Apr 21, 7:00 PM CDT https://t.co/Vs19OZ0nig",0,,,,,,,,
ObjectId(5cb6f7aa5e7539387083e219),1.12E+18,MHX continues Flood Warning for Neuse River at Kinston [NC] until further notice https://t.co/4OBvS6eruq,0,,,,,,,,
ObjectId(5cb6f7aa5e7539387083e21b),1.12E+18,MHX continues Flood Warning for Neuse River at Kinston [NC] until further notice https://t.co/IYmEWRhfOu,0,,,,,,,,
ObjectId(5cb6f7aa5e7539387083e21d),1.12E+18,"LIX extends time of Flood Warning valid at Apr 17, 10:00 AM CDT for Pearl River near Pearl River [LA] until further notice https://t.co/HWQWYSkOxS",0,,,,,,,,
ObjectId(5cb6f7aa5e7539387083e21f),1.12E+18,LIX continues Flood Warning for Pearl River near Bogalusa [LA] until further notice https://t.co/HUUCEzCVsW,0,,,,,,,,
ObjectId(5cb6f7aa5e7539387083e221),1.12E+18,"LIX extends time of Flood Warning valid at Apr 17, 10:00 AM CDT for Pearl River near Pearl River [LA] until further notice https://t.co/aT1NcLQn4j",0,,,,,,,,
ObjectId(5cb6f7aa5e7539387083e223),1.12E+18,LIX continues Flood Warning for Pearl River near Bogalusa [LA] until further notice https://t.co/SMXlEalLnK,0,,,,,,,,
ObjectId(5cb6f7aa5e7539387083e225),1.12E+18,LIX continues Flood Warning for Pearl River near Bogalusa [LA] until further notice https://t.co/qUEqi1eU2Z,0,,,,,,,,
ObjectId(5cb6f7aa5e7539387083e227),1.12E+18,"LIX extends time of Flood Warning valid at Apr 17, 10:00 AM CDT for Pearl River near Pearl River [LA] until further notice https://t.co/Y68ZSU3xBV",0,,,,,,,,
ObjectId(5cb6f7aa5e7539387083e229),1.12E+18,"LIX extends time of Flood Warning valid at Apr 17, 10:00 AM CDT for Pearl River near Pearl River [LA] until further notice https://t.co/jNzT6ZTRmN",0,,,,,,,,
ObjectId(5cb6f7aa5e7539387083e22a),1.12E+18,LIX continues Flood Warning for Pearl River near Bogalusa [LA] until further notice https://t.co/KyNjQLzHGf,0,,,,,,,,
ObjectId(5cb6f7aa5e7539387083e22e),1.12E+18,"FSD issues Flood Warning valid at Apr 23, 1:00 PM CDT for Vermillion River near Vermillion [SD] till Apr 27, 3:00 AM CDT https://t.co/0aEyAd8wBS",0,,,,,,,,
ObjectId(5cb6f7ac5e7539387083e45b),1.12E+18,"FSD extends time of Flood Warning for West Fork Vermillion River near Parker [SD] till Apr 21, 7:00 PM CDT https://t.co/nPzGyIpa8y",0,,,,,,,,
ObjectId(5cb6f7ac5e7539387083e45c),1.12E+18,"RAH extends time of Flood Warning valid at Apr 17, 2:00 AM EDT for Neuse River near Goldsboro [NC] till Apr 19, 10:00 PM EDT https://t.co/Sjb4GE4w3c",0,,,,,,,,
ObjectId(5cb6f7ac5e7539387083e45d),1.12E+18,"RAH extends time of Flood Warning valid at Apr 17, 2:00 AM EDT for Neuse River near Goldsboro [NC] till Apr 19, 10:00 PM EDT https://t.co/OtPNwh29YB",0,,,,,,,,
ObjectId(5cb6f7ac5e7539387083e45e),1.12E+18,RAH extends time of Flood Warning for Neuse River at Smithfield [NC] until further notice https://t.co/6ephYd3nux,0,,,,,,,,
ObjectId(5cb6f7ac5e7539387083e45f),1.12E+18,RAH extends time of Flood Warning for Neuse River at Smithfield [NC] until further notice https://t.co/djtELu7jVa,0,,,,,,,,
ObjectId(5cb6f7ac5e7539387083e463),1.12E+18,Braithwaite Monitoring the local river levels in Braithwaite for the flood group https://t.co/PudVK91pvB,0,,,,,,,,
ObjectId(5cb6f7ac5e7539387083e464),1.12E+18,Red River @ Fargo is 29.29'. 11.29' above flood stage. -11.53' record crest. #fargo #fmflood,0,,,,,,,,
ObjectId(5cb6f7ac5e7539387083e465),1.12E+18,Braithwaite Monitoring the local river levels in Braithwaite for the flood group https://t.co/yGl2IImobx,0,,,,,,,,
ObjectId(5cb6f7ac5e7539387083e466),1.12E+18,"ILX extends time of Flood Warning for Embarras River at Lawrenceville [IL] till Apr 17, 4:30 AM CDT https://t.co/wWqWIWEEqC",0,,,,,,,,
ObjectId(5cb6f7ac5e7539387083e467),1.12E+18,"ILX extends time of Flood Warning for Embarras River at Lawrenceville [IL] till Apr 17, 4:30 AM CDT https://t.co/8pRFlIUtza",0,,,,,,,,
ObjectId(5cb6f7ac5e7539387083e468),1.12E+18,"ILX continues Flood Warning for Little Wabash River near Clay City [IL] till Apr 19, 6:00 AM CDT https://t.co/8aMfKfs5zI",0,,,,,,,,
ObjectId(5cb6f7ac5e7539387083e469),1.12E+18,"ILX continues Flood Warning for Little Wabash River near Clay City [IL] till Apr 19, 6:00 AM CDT https://t.co/dK5HxnNJH0",0,,,,,,,,
ObjectId(5cb6f7ac5e7539387083e46c),1.12E+18,A River Flood Warning has been issued for our listening area until 6:00 pm 12/31/49 https://t.co/mZ4aaU3z7W #RiverFloodWarning #Weather,0,,,,,,,,
ObjectId(5cb6f7ac5e7539387083e46d),1.12E+18,FSD issues Flood Warning for Redwood River at Russell [MN] until further notice https://t.co/WWSnZYCDhY,0,,,,,,,,
